price,odometer,age,model
22990.0,34443.0,4.0,golf gti se hatchback
15590.0,7076.0,5.0,cruze limited 1lt
32990.0,25175.0,6.0,camaro ss convertible
27590.0,10592.0,2.0,a3 premium sedan 4d
25990.0,15575.0,7.0,sierra 1500 regular cab
24990.0,29732.0,2.0,1500 classic regular cab
34590.0,13970.0,4.0,1500 quad cab slt pickup 4d
7900.0,109000.0,13.0,crv ex-l awd
9597.0,145789.0,7.0,optima
13351.0,59491.0,6.0,soul
9663.0,106992.0,5.0,elantra
12208.0,62095.0,9.0,accord sdn
6000.0,147500.0,15.0,rav4
21995.0,154643.0,16.0,gx 470
7200.0,159500.0,11.0,accord lx-p 4-cyl 2.4l
39950.0,2320.0,0.0,pilot touring
39950.0,2320.0,0.0,pilot touring
13495.0,101314.0,13.0,mustang
12995.0,104130.0,6.0,altima
11995.0,93275.0,2.0,versa sedan
24995.0,64018.0,6.0,grand cherokee
11995.0,96480.0,7.0,civic sedan
20995.0,23456.0,4.0,fusion
20995.0,29097.0,3.0,fusion hybrid
6500.0,222000.0,11.0,rav4
6800.0,121000.0,8.0,prius hybrid
37590.0,41725.0,2.0,Genesis G70 3.3T Advanced Sedan
33990.0,30570.0,3.0,3 series 328d xdrive sport
18590.0,13110.0,3.0,ecosport se sport utility
34590.0,15242.0,7.0,tundra double cab sr
21990.0,50063.0,7.0,impreza wrx limited sedan
25990.0,42045.0,8.0,e-class e 550
32590.0,38471.0,4.0,wrangler unlimited sport s
32590.0,21335.0,3.0,cts 3.6 luxury sedan 4d
7000.0,180000.0,17.0,dakota
13995.0,109443.0,19.0,4runner sr5
4800.0,239000.0,15.0,sienna
8900.0,140.0,20.0,tacoma
57995.0,15114.0,1.0,gladiator
43995.0,52582.0,6.0,f-150
34395.0,15174.0,2.0,f-150
7500.0,275000.0,21.0,tundra
13500.0,81000.0,7.0,benz c250 sport
6800.0,120650.0,9.0,jetta
23500.0,159288.0,6.0,transit 350
8500.0,150000.0,29.0,econoline
39590.0,9220.0,2.0,1500 crew cab big horn
31990.0,34729.0,5.0,f150 super cab xl pickup 4d
31590.0,2195.0,1.0,mx-5 miata club
35990.0,2600.0,0.0,wrangler sport suv 2d
29990.0,19374.0,5.0,mustang gt coupe 2d
28990.0,12567.0,1.0,wrx sedan 4d
22990.0,54342.0,8.0,gs 350 sedan 4d
30990.0,5468.0,2.0,ranger supercrew xl pickup
1850.0,143000.0,17.0,civic
28990.0,23551.0,4.0,a6 2.0t premium plus sedan
37990.0,17816.0,2.0,model 3 standard range
16590.0,39649.0,6.0,beetle 1.8t fleet
37590.0,40152.0,4.0,colorado crew cab zr2
37990.0,36405.0,3.0,tacoma double cab trd
30990.0,2785.0,1.0,q50 3.0t pure sedan 4d
26590.0,45318.0,7.0,is 350 sedan 4d
23590.0,29935.0,4.0,frontier king cab sv
4900.0,133717.0,12.0,accord
17995.0,117935.0,7.0,acadia denali
3500.0,17827.0,3.0,q50
2500.0,71443.0,7.0,gs350
2500.0,27333.0,3.0,chr
5000.0,28080.0,3.0,highlander
12500.0,69687.0,52.0,mustang
3000.0,100236.0,8.0,silverado
3500.0,80000.0,18.0,lesabre
18995.0,150020.0,15.0,tacoma double cab
5500.0,175000.0,27.0,silverado
23500.0,42748.0,3.0,300
26500.0,1.0,31.0,GRADALL 552
13995.0,107094.0,3.0,malibu lt
1000.0,262000.0,18.0,wrx
4200.0,175000.0,8.0,impala
35000.0,64289.0,6.0,benz sprinter 2500 ext
6500.0,134000.0,13.0,328i
7000.0,194126.0,14.0,300c 5.7 hemi
325.0,18342.0,2.0,equinox lt
49900.0,30962.0,4.0,yukon denali 2wd
11000.0,179000.0,11.0,frontier king cab
24990.0,42447.0,3.0,a4 premium plus sedan 4d
36590.0,79156.0,8.0,corvette grand sport
39990.0,8373.0,2.0,370z nismo coupe 2d
55000.0,13000.0,1.0,f250
29990.0,50037.0,3.0,q5 premium plus sport
26990.0,14230.0,5.0,f150 regular cab xl pickup
34590.0,22722.0,2.0,silverado 1500 ld
26590.0,8597.0,1.0,tlx 2.4 sedan 4d
37990.0,22869.0,3.0,challenger r/t scat pack
30000.0,142900.0,6.0,silverado 2500hd
4400.0,143000.0,14.0,touareg
8500.0,122000.0,14.0,civic si
7800.0,175000.0,17.0,silverado 2500 hd
13500.0,60000.0,11.0,ranger
37495.0,84667.0,5.0,silverado 4x4 z71
25000.0,25000.0,81.0,GENERAL MOTORS
18000.0,38995.0,20.0,f750
6500.0,120200.0,17.0,aviator
24590.0,80318.0,8.0,sierra 1500 extended cab slt
36990.0,23190.0,5.0,sierra 2500 hd double cab
33990.0,7577.0,1.0,charger gt sedan 4d
36590.0,7619.0,2.0,silverado 1500 crew
32990.0,15588.0,1.0,ct5 premium luxury
16590.0,80007.0,9.0,tl sh-awd sedan 4d
28590.0,19326.0,3.0,silverado 1500 regular
38990.0,11877.0,2.0,4runner limited sport
20995.0,143661.0,12.0,tacoma prerunner v6
17500.0,1.0,51.0,c/k20
125.0,38000.0,4.0,tires
10999.0,91391.0,9.0,tucson
2500.0,127400.0,18.0,taurus
8500.0,245000.0,14.0,avalanche
5500.0,120000.0,18.0,suburban
29495.0,33577.0,2.0,frontier sv
19999.0,28045.0,2.0,corolla hatchback
27500.0,102257.0,9.0,ISUZU NPR BOX TRUCK
8500.0,127151.0,9.0,colorado n work truck
6700.0,146900.0,13.0,a3
21995.0,125444.0,11.0,wrangler unlimited sport
31590.0,34455.0,4.0,4 series 440i gran coupe 4d
35590.0,19458.0,3.0,sierra 1500 double cab sle
26990.0,34054.0,3.0,Genesis G80 3.8 Sedan 4D
22590.0,13672.0,4.0,accord ex w/honda sensing
20990.0,6131.0,2.0,mazda3 preferred sedan 4d
27990.0,10688.0,1.0,ranger supercab xl pickup
36990.0,12324.0,1.0,grand cherokee limited x
38990.0,15520.0,2.0,tundra crewmax sr5 pickup
16800.0,74500.0,4.0,escape se 4wd
14500.0,64934.0,7.0,golf tdi hatchback 4d
22990.0,37725.0,9.0,tacoma access cab pickup
19590.0,51876.0,6.0,golf gti se hatchback
33590.0,27365.0,3.0,f150 supercrew cab xl
27990.0,22120.0,4.0,colorado extended cab
17990.0,54419.0,8.0,civic si coupe 2d
23590.0,50570.0,11.0,camaro ss coupe 2d
17990.0,51482.0,6.0,golf tdi sel
17990.0,93185.0,9.0,touareg tdi sport suv
9200.0,150000.0,16.0,f-150 supercrew
6500.0,304000.0,22.0,sierra
7000.0,6711.0,0.0,silverado
2600.0,161000.0,17.0,civic hybrid
8995.0,109097.0,7.0,cruze 1lt
21995.0,71198.0,5.0,cr-v ex-l
24995.0,76819.0,6.0,rx350
6000.0,187000.0,20.0,sierra
20000.0,70000.0,7.0,550
43800.0,110000.0,6.0,escalade sport
15990.0,48055.0,11.0,ranger super cab xlt pickup
37990.0,22870.0,5.0,tundra double cab sr
39990.0,15096.0,1.0,tundra double cab sr5
39990.0,6932.0,1.0,tundra double cab sr5
23590.0,4380.0,1.0,rogue sport s utility 4d
25990.0,12302.0,2.0,1500 classic regular cab
23590.0,29525.0,2.0,cherokee latitude plus
29590.0,70760.0,4.0,expedition xlt sport
13997.0,116553.0,7.0,explorer
20997.0,115836.0,8.0,f-150
8997.0,175814.0,11.0,mustang
11597.0,125270.0,7.0,ct 200h
22995.0,143885.0,9.0,tacoma trd prerunner
6500.0,152000.0,17.0,g35
25995.0,117795.0,7.0,silverado 1500
22995.0,73807.0,11.0,silverado 1500 lt
41995.0,61093.0,3.0,tundra crewmax 4x4
20999.0,35166.0,3.0,prius prime
42994.0,25815.0,3.0,f-150 xlt
22495.0,73232.0,5.0,challenger sxt
3900.0,177000.0,16.0,tribute
13500.0,119037.0,6.0,transit connect
7500.0,44333.0,28.0,f150 8ft
32990.0,20832.0,6.0,mustang gt coupe 2d
30590.0,30313.0,2.0,ranger supercrew xlt pickup
34990.0,13992.0,3.0,wrangler unlimited all new
22590.0,14169.0,8.0,f150 super cab xl pickup 4d
23590.0,42253.0,4.0,1500 quad cab express pickup
31990.0,2408.0,1.0,mx-5 miata grand touring
34990.0,3181.0,1.0,wrangler sport suv 2d
26590.0,14170.0,2.0,wrx sedan 4d
17000.0,35000.0,37.0,vanagon
9800.0,90325.0,6.0,equinox lt awd
950.0,1.0,16.0,Large Poly Tanks
20990.0,50964.0,4.0,300 300c sedan 4d
27590.0,23190.0,4.0,discovery sport se
31990.0,21657.0,3.0,romeo stelvio ti sport
24590.0,50252.0,6.0,gs 350 sedan 4d
25990.0,55783.0,6.0,nx 300h sport utility 4d
15590.0,17322.0,10.0,soul + wagon 4d
31590.0,19370.0,3.0,mdx sport utility 4d
24990.0,61261.0,6.0,mdx sh-awd sport utility
2400.0,84000.0,29.0,explorer
11395.0,36101.0,4.0,fiesta
32995.0,12848.0,2.0,savana cargo van
26995.0,89078.0,13.0,super duty f-350 srw
32995.0,30061.0,3.0,transit van
5500.0,101000.0,13.0,santa fe
39990.0,8573.0,2.0,a6 45 tfsi premium sedan 4d
24990.0,20084.0,3.0,cr-v ex sport utility 4d
18990.0,36358.0,5.0,cr-v se sport utility 4d
34990.0,64635.0,3.0,q7 3.0t premium plus sport
24990.0,39663.0,8.0,range evoque pure
35990.0,29701.0,4.0,q7 2.0t premium plus sport
27990.0,45958.0,5.0,a6 3.0t premium plus sedan
37590.0,60560.0,4.0,qx80 limited sport
3900.0,239000.0,18.0,yukon
9900.0,140000.0,15.0,5500 chassis
29995.0,65372.0,6.0,tacoma prerunner trd rwd
5500.0,312000.0,17.0,tahoe
4400.0,140000.0,13.0,speed3
1.0,265000.0,20.0,xc70
16990.0,66811.0,11.0,is 250 sport sedan 4d
24990.0,4414.0,1.0,encore gx select sport
16990.0,45037.0,12.0,is 250 sport sedan 4d
53990.0,2113.0,2.0,s5 prestige coupe 2d
23590.0,26189.0,5.0,maxima s sedan 4d
23590.0,11408.0,7.0,ats 3.6l luxury sedan
14990.0,65203.0,5.0,Scion iM Hatchback 4D
30590.0,26025.0,3.0,c-class c 300
15000.0,42616.0,35.0,chevorlet stepvan
26999.0,4591.0,2.0,sonata hybrid limited
32995.0,35003.0,2.0,explorer
24295.0,14652.0,2.0,escape
24590.0,8324.0,5.0,a4 premium plus sedan 4d
15990.0,18491.0,7.0,sonata gls sedan 4d
36590.0,7618.0,2.0,s60 t6 r-design sedan 4d
25990.0,29475.0,4.0,a4 premium plus sedan 4d
39590.0,25399.0,2.0,Genesis G70 3.3T Dynamic Edition
12990.0,81350.0,7.0,Scion xD Hatchback 4D
26990.0,33835.0,2.0,qx50 luxe sport utility
32990.0,82763.0,10.0,e-class e 63 amg
5200.0,220009.0,20.0,frontier
31995.0,67580.0,9.0,tundra 4x4 trd
3500.0,170000.0,19.0,accord ex
10995.0,127000.0,9.0,enclave
9200.0,96000.0,6.0,escape se
5500.0,247000.0,22.0,tahoe
3995.0,170000.0,18.0,forester
12650.0,139060.0,14.0,Tahoe
35590.0,36284.0,7.0,f150 supercrew cab lariat
24990.0,28068.0,2.0,camaro lt convertible
36590.0,14222.0,2.0,sierra 1500 limited double
19990.0,58268.0,6.0,accord touring sedan 4d
29590.0,37888.0,8.0,sierra 1500 extended cab slt
41990.0,34035.0,3.0,tundra crewmax sr5 pickup
37990.0,3749.0,3.0,silverado 2500 hd
29590.0,53475.0,5.0,4runner sr5 sport utility
23995.0,8245.0,1.0,tiguan
17995.0,11983.0,1.0,versa
23995.0,655.0,1.0,altima
29995.0,38593.0,4.0,sorento
28995.0,53260.0,3.0,grand cherokee
24595.0,3717.0,1.0,elantra gt
17995.0,77696.0,6.0,edge
38995.0,61041.0,3.0,f-150
28995.0,19394.0,2.0,ranger
21995.0,125444.0,11.0,wrangler unlimited sport
8995.0,150663.0,9.0,impreza awd
18495.0,23532.0,2.0,corolla se
3500.0,156899.0,27.0,e320
12500.0,123456.0,29.0,wrangler
56990.0,4159.0,2.0,corvette stingray
25990.0,22820.0,4.0,tacoma access cab sr
28590.0,3141.0,2.0,leaf sl plus hatchback 4d
46990.0,19798.0,5.0,corvette stingray
38990.0,51525.0,8.0,corvette grand sport
27590.0,43937.0,8.0,tacoma access cab pickup
33990.0,7277.0,2.0,challenger r/t coupe 2d
16590.0,35205.0,3.0,leaf s hatchback 4d
10995.0,81112.0,5.0,focus se hatchback
13999.0,124887.0,5.0,camry
3950.0,182000.0,9.0,passat se
4500.0,147000.0,13.0,a4
7000.0,190000.0,35.0,mr2
2300.0,77000.0,43.0,
7499.0,137838.0,8.0,3
10999.0,106146.0,5.0,jetta
11999.0,136874.0,12.0,rx
5499.0,65030.0,21.0,new beetle
13999.0,112078.0,5.0,terrain
20000.0,86500.0,63.0,brookwood wagon
1.0,88888.0,54.0,p1800
20995.0,129427.0,13.0,tundra limited double cab
19995.0,55438.0,6.0,edge
57995.0,39144.0,2.0,super duty f-250 srw
27990.0,23857.0,5.0,mkx reserve sport
32590.0,60680.0,2.0,rdx sh-awd advance pkg
32590.0,53396.0,2.0,rdx fwd w/advance pkg
35590.0,8775.0,1.0,tlx 3.5 w/technology pkg
32990.0,15139.0,2.0,romeo giulia sedan 4d
28590.0,38053.0,1.0,qx60 pure sport utility
53590.0,8648.0,1.0,xt6 premium luxury
25590.0,27662.0,4.0,xf 20d premium sedan 4d
4500.0,178394.0,17.0,explorer
17500.0,171000.0,13.0,silverado 2500hd
6000.0,244000.0,17.0,escalade
2000.0,96455.0,14.0,cts
65995.0,66000.0,2.0,super duty f-250 srw
10995.0,120468.0,6.0,escape
16995.0,102603.0,5.0,explorer
16995.0,34195.0,4.0,fusion
20695.0,50151.0,5.0,mustang
27795.0,26155.0,4.0,explorer
35995.0,28232.0,2.0,f-150
34995.0,28074.0,5.0,f-150
10000.0,36000.0,56.0,thunderbird
17000.0,74500.0,7.0,q50 sport
31990.0,34957.0,3.0,mdx technology pkg sport
28990.0,31992.0,5.0,gs 350 sedan 4d
19590.0,41463.0,10.0,300 300c sedan 4d
36990.0,8807.0,1.0,nx 300 f sport suv 4d
18590.0,24569.0,1.0,soul s wagon 4d
36590.0,7989.0,1.0,discovery sport
32990.0,24817.0,3.0,romeo stelvio ti sport
43590.0,12012.0,1.0,mdx sh-awd w/technology
13000.0,103000.0,30.0,brougham
20900.0,8500.0,37.0,GRADALL 552-3S
23500.0,140000.0,10.0,silverado 1500
21995.0,125444.0,11.0,wrangler unlimited sport
15000.0,67776.0,8.0,express g1500
23590.0,27910.0,3.0,sportage sx sport utility 4d
40590.0,45398.0,4.0,qx80 signature sport
43590.0,30366.0,2.0,q7 2.0t premium plus sport
43990.0,7718.0,1.0,range evoque p250 s
48990.0,17463.0,1.0,a6 45 tfsi premium plus
19990.0,42097.0,6.0,cr-v ex-l sport utility 4d
21590.0,34826.0,3.0,cr-v ex sport utility 4d
40590.0,33533.0,3.0,q7 3.0t premium plus sport
8000.0,100000.0,10.0,civic
3200.0,180000.0,22.0,cl
4000.0,212067.0,19.0,ranger 4x4 v6
23000.0,70000.0,63.0,f100
22495.0,16810.0,7.0,mkz
41990.0,8104.0,1.0,is 350 f sport sedan 4d
22590.0,46303.0,11.0,s5 quattro coupe 2d
15590.0,41036.0,5.0,Scion iM Hatchback 4D
22590.0,5144.0,1.0,encore gx select sport
26590.0,29047.0,3.0,maxima platinum sedan 4d
37990.0,10238.0,4.0,c-class c 300
21590.0,25910.0,4.0,ats sedan 4d
22990.0,26937.0,3.0,ats luxury sedan 4d
14995.0,125837.0,11.0,highlander limited
10495.0,91256.0,13.0,cr-v ex-l
12590.0,91825.0,8.0,Scion xD Hatchback 4D
20590.0,26176.0,3.0,sonata limited sedan 4d
24990.0,24046.0,3.0,a4 ultra premium sedan 4d
22990.0,25361.0,4.0,qx50 sport utility 4d
26990.0,50905.0,8.0,e-class e 550
39590.0,34803.0,3.0,e-class e 400
39990.0,11717.0,2.0,Genesis G70 3.3T Advanced Sedan
29990.0,10227.0,1.0,s60 t6 momentum sedan 4d
5800.0,105000.0,10.0,civic lx
15999.0,95382.0,7.0,accord ex-l
68995.0,22098.0,4.0,f-150
73000.0,15100.0,1.0,sierra
1750.0,174000.0,11.0,grand caravan sxt
22990.0,30426.0,3.0,a3 premium sedan 4d
27990.0,2433.0,1.0,legacy limited sedan 4d
17990.0,19632.0,3.0,corolla le sedan 4d
19590.0,67717.0,6.0,impala ltz sedan 4d
32990.0,31703.0,3.0,4 series 440i xdrive gran
31990.0,23894.0,3.0,x3 xdrive30i sport utility
1750.0,133450.0,40.0,civic wagon
39590.0,12450.0,3.0,4 series 430i convertible 2d
25990.0,9520.0,3.0,camry xle sedan 4d
49995.0,12978.0,1.0,tacoma trd pro
37495.0,14997.0,4.0,tacoma
11900.0,72800.0,22.0,xk8
3500.0,241000.0,16.0,pilot
4800.0,242323.0,23.0,frontier
23999.0,15855.0,2.0,ioniq hybrid limited
66995.0,0.0,3.0,2500
87000.0,83000.0,6.0,sprinter 2500
20000.0,86500.0,63.0,brookwood
44990.0,22973.0,7.0,corvette stingray
21990.0,77018.0,8.0,tacoma access cab
12990.0,43920.0,6.0,leaf s hatchback 4d
22990.0,37557.0,4.0,challenger sxt coupe 2d
25990.0,79393.0,5.0,tacoma access cab sr5
45990.0,19666.0,7.0,corvette stingray z51
14590.0,19817.0,5.0,leaf s-24 hatchback 4d
14990.0,26816.0,6.0,leaf sv hatchback 4d
31995.0,67580.0,9.0,tundra 4x4 trd
17995.0,71806.0,6.0,a3 2.0t premium
10000.0,1000.0,46.0,corvette
19990.0,11103.0,1.0,outlander sport es
15590.0,85116.0,10.0,tsx wagon 4d
47590.0,30756.0,1.0,yukon slt sport utility 4d
27590.0,63796.0,5.0,x5 xdrive40e sport utility
52990.0,79.0,1.0,e-pace p300 r-dynamic se
31590.0,4510.0,1.0,rav4 hybrid le sport
12990.0,60960.0,9.0,fit hatchback 4d
24990.0,93300.0,4.0,continental reserve
18999.0,89939.0,6.0,murano sl
19999.0,81412.0,3.0,sienna
11995.0,92936.0,5.0,malibu lt
20995.0,71773.0,6.0,challenger sxt
25995.0,24095.0,3.0,rdx
17000.0,93000.0,11.0,f150 xlt
25990.0,26700.0,4.0,xf 35t premium sedan 4d
14590.0,80465.0,9.0,1 series 128i coupe 2d
45990.0,8568.0,1.0,xt6 premium luxury
26990.0,40529.0,4.0,qx60 3.5 sport utility
26990.0,14357.0,5.0,mkx reserve sport
34590.0,2498.0,1.0,romeo giulia sedan 4d
22990.0,26389.0,5.0,rdx sport utility 4d
33590.0,10478.0,1.0,tlx 3.5 w/technology pkg
1850.0,88888.0,62.0,PLYMOUTH BELVEDERE
8800.0,110.0,6.0,altima type s
21995.0,125444.0,11.0,wrangler unlimited sport
700.0,102557.0,39.0,
8500.0,168381.0,21.0,civic
11500.0,83000.0,8.0,genesis 3.8l v6 4d sedan
18990.0,7169.0,1.0,soul lx wagon 4d
33590.0,12550.0,1.0,nx 300 sport utility 4d
29990.0,13175.0,2.0,300 300s sedan 4d
8990.0,59072.0,8.0,smart fortwo Passion Hatchback
21990.0,31653.0,6.0,discovery sport se
36590.0,19139.0,3.0,mdx advance and
22990.0,53050.0,7.0,gs 350 sedan 4d
35990.0,19988.0,3.0,romeo stelvio ti sport
25000.0,23000.0,3.0,accord sport 2.0t
13500.0,143000.0,11.0,flex
15000.0,123000.0,5.0,malibu lt
6500.0,150000.0,27.0,k5 blazer
2000.0,119263.0,6.0,grand cherokee limited
21999.0,71662.0,4.0,santa fe se
16590.0,84315.0,5.0,cr-v se sport utility 4d
29590.0,36854.0,3.0,a6 2.0t premium sedan 4d
39990.0,41664.0,4.0,qx80 sport utility 4d
39590.0,29792.0,3.0,q7 3.0t premium sport
32990.0,55612.0,5.0,qx80 sport utility 4d
13590.0,88359.0,7.0,sportage lx sport utility 4d
45990.0,4157.0,1.0,range evoque p250 se
46990.0,147.0,1.0,range evoque p250 se
12995.0,122110.0,10.0,highlander base
15000.0,61000.0,9.0,frontier
30990.0,11325.0,2.0,is 300 sedan 4d
15990.0,40668.0,5.0,Scion iM Hatchback 4D
22590.0,12533.0,7.0,ats 2.0l turbo
39590.0,39558.0,7.0,c-class c 63 amg
30990.0,7896.0,3.0,metris passenger
25590.0,1113.0,1.0,encore gx select sport
23590.0,32226.0,2.0,maxima s sedan 4d
30990.0,37573.0,7.0,s5 prestige convertible 2d
18500.0,94002.0,9.0,yukon
25800.0,61351.0,6.0,explorer
43991.0,31481.0,3.0,e-class
33988.0,7836.0,2.0,rav4
23993.0,101583.0,7.0,expedition el
18895.0,24656.0,2.0,tiguan
18480.0,2528.0,1.0,encore gx
34988.0,31420.0,2.0,rav4
56991.0,16078.0,6.0,s-class
7200.0,137260.0,13.0,128i
47663.0,29702.0,4.0,sierra 1500
9900.0,124200.0,15.0,sienna
17995.0,69631.0,6.0,prius plug-in
17995.0,65889.0,6.0,prius plug-in
17881.0,30396.0,2.0,jetta 1.4t se
35988.0,31842.0,2.0,f-150
54932.0,6526.0,89.0,model b custom
26492.0,75605.0,7.0,wrangler
11750.0,166134.0,22.0,z3 coupe
12000.0,136000.0,15.0,350z
12900.0,125000.0,15.0,tundra
7950.0,67000.0,14.0,cx7
5500.0,153653.0,16.0,accord ex
2500.0,205000.0,18.0,outback
49995.0,550.0,2.0,transit t350hd
33990.0,18975.0,6.0,mustang gt coupe 2d
39995.0,32.0,74.0,streamliner
20990.0,7544.0,1.0,jetta 1.4t s sedan 4d
23590.0,69334.0,6.0,m-class ml 350
5000.0,142100.0,10.0,cooper s
30990.0,2040.0,1.0,golf gti se hatchback
32590.0,26712.0,1.0,x1 sdrive28i sport utility
18590.0,24586.0,3.0,volt lt sedan 4d
39990.0,3841.0,1.0,cla 250 coupe 4d
16990.0,32029.0,5.0,optima lx sedan 4d
17590.0,25312.0,3.0,ecosport se sport utility
31990.0,32944.0,3.0,4 series 430i xdrive coupe
27990.0,18743.0,2.0,cla 250 coupe 4d
34990.0,12163.0,1.0,xt4 sport suv 4d
4900.0,105200.0,14.0,sentra
17990.0,27535.0,6.0,200 200c sedan 4d
4500.0,62750.0,15.0,g6
37990.0,1714.0,2.0,cts 2.0 luxury sedan 4d
26590.0,32713.0,3.0,q50 3.0t luxe sedan 4d
22995.0,32588.0,18.0,town and country
13850.0,86000.0,8.0,flex limited
6900.0,92000.0,9.0,impreza
5900.0,151200.0,15.0,accord
37995.0,42690.0,5.0,silverado 1500 crew
6100.0,144800.0,10.0,civic lx coupe
20900.0,86000.0,6.0,transit
1500.0,260000.0,25.0,corolla
25900.0,109004.0,10.0,panamera
99900.0,750.0,67.0,corvette
7995.0,116000.0,11.0,prius
6900.0,139530.0,13.0,prius
18495.0,12029.0,3.0,focus electric base
2500.0,220000.0,28.0,silverado
25590.0,38525.0,4.0,envision premium ii sport
32590.0,7210.0,2.0,2 series 230i coupe 2d
18590.0,38967.0,3.0,fusion energi plug-in
25995.0,18991.0,3.0,e300
28590.0,18052.0,2.0,camry hybrid xle sedan 4d
19590.0,18425.0,3.0,volt lt sedan 4d
30990.0,37724.0,3.0,taurus sho sedan 4d
19985.0,79495.0,2.0,tlx
2600.0,57000.0,22.0,malibu
6500.0,135000.0,14.0,dts
10995.0,149919.0,10.0,rav4 sport 4x4
18991.0,113855.0,13.0,tundra 2wd truck
27000.0,3000.0,1.0,wrx
21958.0,65566.0,6.0,wrx
4800.0,133000.0,17.0,piloto
7995.0,194143.0,13.0,highlander sport
24999.0,50468.0,4.0,q50
28999.0,77889.0,6.0,challenger
16999.0,1.0,7.0,a6
850.0,154000.0,27.0,explorer xlt
15899.0,33123.0,3.0,civic lx
19923.0,78217.0,6.0,4 series 428i gran coupe
10000.0,100000.0,54.0,pickup
14985.0,76790.0,6.0,prius
27888.0,69603.0,6.0,gs
21777.0,53113.0,6.0,528i
9881.0,137516.0,13.0,mdx 3.7l
17881.0,7241.0,2.0,e-golf se
750.0,127000.0,26.0,plymouth grand voyager
5400.0,145000.0,13.0,civic coupe lx
16500.0,75500.0,48.0,Rolls Royce Silver Shadow
17991.0,12136.0,2.0,yaris
3500.0,95400.0,18.0,taurus ses
36995.0,61792.0,7.0,sprinter cargo
5350.0,74000.0,28.0,eldorado
12995.0,85186.0,6.0,altima
10500.0,110000.0,74.0,plymouth
50309.0,53.0,1.0,sprinter cargo van
7900.0,142000.0,25.0,sierra 1500
164.0,112812.0,15.0,g35
699.0,26766.0,4.0,f 150
6000.0,165000.0,14.0,benz e350
6200.0,123000.0,8.0,jetta
8495.0,64237.0,10.0,sentra 2.0 sl
6000.0,193794.0,14.0,cx-9
7500.0,223000.0,24.0,tacoma pickup truck
32995.0,27230.0,5.0,grand caravan
2400.0,330000.0,21.0,silverado
7200.0,145000.0,23.0,f250 super duty
15.0,38000.0,36.0,camaro iroc z28
11930.0,106911.0,8.0,odyssey
17995.0,21924.0,4.0,civic sedan ex-t
8000.0,82264.0,10.0,escape limited
2500.0,180000.0,22.0,avalon xls
33999.0,32650.0,2.0,x3
20590.0,12297.0,3.0,volt lt sedan 4d
19590.0,52569.0,4.0,accord sport sedan 4d
29590.0,11931.0,3.0,gla 250 sport
23590.0,10761.0,1.0,corolla xle sedan 4d
8900.0,126000.0,15.0,sienna
39990.0,7372.0,2.0,romeo stelvio ti lusso
19990.0,22065.0,3.0,niro lx wagon 4d
19990.0,43740.0,4.0,prius prime plus
6840.0,31127.0,7.0,Smart fortwo electric drive
10900.0,201000.0,29.0,e150 econoline
3300.0,169000.0,22.0,accord
1.0,199188.0,11.0,f150 xlt
9888.0,81610.0,7.0,c/v tradesman
6200.0,202350.0,16.0,expedition eddie bauer
2950.0,141000.0,20.0,c70
13995.0,94474.0,6.0,promaster city cargo van
14500.0,57032.0,7.0,nv200 sv
11200.0,112100.0,26.0,wrangler
2000.0,200000.0,37.0,truck
35972.0,13281.0,4.0,challenger r/t plus
31894.0,31833.0,3.0,highlander
26988.0,40056.0,4.0,qx70
4500.0,100000.0,53.0,van
12000.0,59000.0,15.0,grand caravan
1900.0,162000.0,21.0,corolla
9800.0,266500.0,29.0,land cruiser 4x4
16500.0,68435.0,7.0,f-150
3995.0,160000.0,22.0,Porshe Boxster 986
16995.0,64780.0,8.0,a4 2.0t quattro premium
18495.0,93999.0,12.0,g37
13000.0,115000.0,16.0,f-150 super cab
1700.0,173000.0,20.0,corolla le
364.0,70714.0,6.0,rx
3500.0,220000.0,18.0,civic coupe ex
470.0,36638.0,2.0,rav4
15500.0,161000.0,14.0,fj cruiser
2900.0,91000.0,20.0,protege
32245.0,72058.0,3.0,f 150
20000.0,104058.0,10.0,impreza wrx
10000.0,105000.0,10.0,x3
1000.0,224000.0,22.0,tahoe
3600.0,184000.0,17.0,sienna awd
19590.0,15892.0,3.0,journey se sport utility
37898.0,28651.0,3.0,e-class
6800.0,81900.0,10.0,fit
28590.0,30112.0,3.0,es 350 sedan 4d
25990.0,44232.0,3.0,c-class c 300
12600.0,156000.0,19.0,tundra access cab
19900.0,62000.0,5.0,highlander xle
13993.0,89426.0,10.0,is
14000.0,38500.0,37.0,eldorado biarritz
3600.0,156000.0,15.0,3
9200.0,108000.0,10.0,gti
4900.0,280000.0,8.0,prius
9500.0,237000.0,24.0,4runner sr5
21488.0,24000.0,2.0,WMWXP7C59K2A51028
6200.0,140000.0,13.0,forester
24749.0,59.0,18.0,sl55 amg
3950.0,249000.0,20.0,4runner sporty
25000.0,42000.0,5.0,camaro ss
14995.0,73153.0,5.0,cooper clubman
30877.0,14195.0,2.0,benz glc300
36445.0,54552.0,7.0,benz gl550 awd
3300.0,178000.0,22.0,sienna
34590.0,19083.0,1.0,xt4 sport suv 4d
19899.0,46036.0,5.0,benz cla
10700.0,55000.0,12.0,a4 avant quattro wagon
33590.0,18113.0,1.0,a-class a 220
15000.0,110000.0,15.0,tacoma
53991.0,7972.0,2.0,s5
