iata,name,city,state,country,latitude,longitude,death
SFB,Orlando Sanford,Orlando,FL,USA,28.77764,-81.23748944,0.0
SFD,Bob Wiley,Winner,SD,USA,0.0,0.0,427.0
SFF,Felts,Spokane,WA,USA,47.68281806,-117.3225583,286.0
SFM,Sanford Regional,Sanford,ME,USA,43.39386111,-70.70800028,218.0
SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433,196.0
SFQ,Suffolk Municipal,Suffolk,VA,USA,0.0,0.0,0.0
SFY,Tri-Township,Savanna,IL,USA,0.0,0.0,0.0
SFZ,North Central State,Pawtucket,RI,USA,41.92076333,-71.49138139,104.0
SGF,Springfield-Branson Regional,Springfield,MO,USA,0.0,0.0,0.0
SGH,Springfield-Beckley Municipal,Springfield,OH,USA,39.84028194,-83.84015056,0.0
SGJ,St. Augustine,St. Augustine,FL,USA,0.0,0.0,227.0
SGR,Sugar Land Municipal/Hull,Houston,TX,USA,0.0,0.0,0.0
SGS,South St.Paul Municipal,South St Paul,MN,USA,0.0,0.0,0.0
SGT,Stuttgart Municipal,Stuttgart,AR,USA,0.0,0.0,0.0
SGU,St George Muni,St George,UT,USA,0.0,0.0,0.0
SGY,Skagway,Skagway,AK,USA,59.46006194,-135.3156636,138.0
SHD,Shenandoah Valley Regional,Staunton/Harrisonburg,VA,USA,0.0,0.0,332.0
SHG,Shungnak,Shungnak,AK,USA,66.88916556,-157.1505119,228.0
SHH,Shishmaref,Shishmaref,AK,USA,66.24956861,-166.0895589,465.0
SHL,Sheldon Municipal,Sheldon,IA,USA,0.0,0.0,0.0
SHN,Sanderson,Shelton,WA,USA,47.23355556,-123.1475556,118.0
SHR,Sheridan County,Sheridan,WY,USA,0.0,0.0,0.0
SHV,Shreveport Regional,Shreveport,LA,USA,32.4466275,-93.82559833,428.0
SHX,Shageluk,Shageluk,AK,USA,62.69511944,-159.5690614,319.0
SIG,Fernando Luis Ribas Dominicci,San Juan,PR,USA,18.45675,-66.09883333,371.0
SIK,Sikeston Memorial Municipal,Sikeston,MO,USA,0.0,0.0,0.0
SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983,32.0
SIV,Sullivan County,Sullivan,IN,USA,0.0,0.0,154.0
SIY,Siskiyou County,Montague,CA,USA,41.78144167,-122.4681094,138.0
SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089,295.0
SJN,St Johns Industrial Air Park,St Johns,AZ,USA,0.0,0.0,339.0
SJT,San Angelo Regional /Mathis,San Angelo,TX,USA,31.35775,-100.4963056,361.0
SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333,162.0
SJX,Beaver Island,St James,MI,USA,0.0,0.0,69.0
SKA,Fairchild AFB,,,USA,47.615058,-117.655803,314.0
SKI,Sac City Municipal,Sac City,IA,USA,0.0,0.0,221.0
SKW,Skwentna,Skwentna,AK,USA,61.965295,-151.1913661,379.0
SKX,Taos Municipal,Taos,NM,USA,0.0,0.0,0.0
SLB,Storm Lake Municipal,Storm Lake,IA,USA,42.59719444,-95.24066667,0.0
SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731,0.0
SLE,McNary Fld,Salem,OR,USA,44.90952778,-123.0025,163.0
SLG,Smith,Siloam Springs,AR,USA,0.0,0.0,0.0
SLK,Adirondack,Saranac Lake,NY,USA,44.38531,-74.20618472,426.0
SLN,Salina Municipal,Salina,KS,USA,0.0,0.0,262.0
SLO,Salem-Leckrone,Salem,IL,USA,0.0,0.0,0.0
SLQ,Sleetmute,Sleetmute,AK,USA,61.70931139,-157.1557008,102.0
SLR,Sulphur Springs Municipal,Sulphur Springs,TX,USA,0.0,0.0,471.0
SMD,Smith,Fort Wayne,IN,USA,41.14335389,-85.15277694,232.0
SME,Somerset-Pulaski County,Somerset,KY,USA,0.0,0.0,19.0
SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669,158.0
SMN,Lemhi County,Salmon,ID,USA,0.0,0.0,0.0
SMO,Santa Monica Municipal,Santa Monica,CA,USA,34.01582194,-118.4512961,222.0
SMQ,Somerset,Somerville,NJ,USA,40.62599083,-74.67024333,24.0
SMS,Sumter Municipal,Sumter,SC,USA,0.0,0.0,80.0
SMX,Santa Maria Pub/Capt G Allan Hancock,Santa Maria,CA,USA,34.89924833,-120.4575825,82.0
SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225,446.0
SNH,Savannah Hardin County,Savannah,TN,USA,0.0,0.0,165.0
SNK,Winston,Snyder,TX,USA,0.0,0.0,0.0
SNL,Shawnee Municipal,Shawnee,OK,USA,0.0,0.0,394.0
SNP,St. Paul,St. Paul,AK,USA,57.16733333,-170.2204444,312.0
SNS,Salinas Municipal,Salinas,CA,USA,36.66279222,-121.6063603,177.0
SNY,Sidney Municipal,Sidney,NE,USA,0.0,0.0,372.0
SOP,Moore County,Pinehurst/Southern Pines,NC,USA,0.0,0.0,0.0
SOV,Seldovia,Seldovia,AK,USA,59.44243917,-151.7040503,334.0
SOW,Show Low Municipal,Show Low,AZ,USA,0.0,0.0,0.0
SPA,Spartanburg Downtown Memorial,Spartanburg,SC,USA,0.0,0.0,369.0
SPB,Scappoose Industrial Airpark,Scappoose,OR,USA,45.77250444,-122.8623611,219.0
SPF,Black Hills-Clyde Ice,Spearfish,SD,USA,0.0,0.0,0.0
SPG,Albert Whitted Municipal,St. Petersburg,FL,USA,27.76511111,-82.62697222,0.0
SPH,Springhill,Springhill,LA,USA,32.98316472,-93.41081028,383.0
SPI,Capital,Springfield,IL,USA,0.0,0.0,0.0
SPN,Tinian International Airport,,,N Mariana Islands,14.996111,145.621384,415.0
SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,USA,0.0,0.0,0.0
SPW,Spencer Municipal,Spencer,IA,USA,43.16552778,-95.20280556,0.0
SPX,Houston-Gulf,Houston,TX,USA,0.0,0.0,92.0
SQI,Whiteside Co,Sterling Rockfalls,IL,USA,0.0,0.0,0.0
SQL,San Carlos,San Carlos,CA,USA,37.511855,-122.2495236,238.0
SRB,Upper Cumberland Regional,Sparta,TN,USA,0.0,0.0,463.0
SRC,Searcy Municipal,Searcy,AR,USA,35.21194639,-91.737165,0.0
SRQ,Sarasota Bradenton International,Sarasota,FL,USA,0.0,0.0,89.0
SRR,Sierra Blanca Regional,Ruidoso,NM,USA,0.0,0.0,189.0
SRV,Stony River 2,Stony River,AK,USA,61.789875,-156.5881861,183.0
SSF,Stinson Municipal,San Antonio,TX,USA,0.0,0.0,0.0
SSI,Malcolm McKinnon,Brunswick,GA,USA,0.0,0.0,0.0
SSQ,Shell Lake Municipal,Shell Lake,WI,USA,0.0,0.0,491.0
STC,St Cloud Regional,St Cloud,MN,USA,0.0,0.0,340.0
STE,Stevens Point Municipal,Stevens Point,WI,USA,0.0,0.0,84.0
STF,George M Bryan,Starkville,MS,USA,0.0,0.0,447.0
STJ,Rosecrans Memorial,St Joseph,MO,USA,39.77194444,-94.90970556,394.0
STK,Crosson,Sterling,CO,USA,0.0,0.0,90.0
STL,Lambert-St Louis International,St Louis,MO,USA,0.0,0.0,449.0
STP,St Paul Downtown Holman,St Paul,MN,USA,0.0,0.0,132.0
STS,Sonoma Co,Santa Rosa,CA,USA,38.50897694,-122.8128803,237.0
STT,Cyril E. King,Charlotte Amalie,VI,USA,18.33730556,-64.97336111,35.0
STX,Henry E. Rohlsen,Christiansted,VI,USA,17.70188889,-64.79855556,420.0
SUA,Witham,Stuart,FL,USA,0.0,0.0,0.0
SUD,Stroud Municipal,Stroud,OK,USA,0.0,0.0,404.0
SUE,Door County Cherryland,Sturgeon Bay,WI,USA,0.0,0.0,149.0
SUN,Friedman Memorial,Hailey,ID,USA,0.0,0.0,0.0
SUS,Spirit of St Louis,St Louis,MO,USA,0.0,0.0,55.0
SUT,Brunswick County,Southport,NC,USA,0.0,0.0,0.0
SUW,Richard I Bong,Superior,WI,USA,0.0,0.0,363.0
SUX,Sioux Gateway,Sioux City,IA,USA,42.40260333,-96.38436694,265.0
SVA,Savoonga,Savoonga,AK,USA,63.68639444,-170.4926361,194.0
SVC,Grant County,Silver City,NM,USA,0.0,0.0,0.0
SVE,Susanville Municipal,Susanville,CA,USA,40.37684111,-120.5730033,331.0
SVH,Statesville Municipal,Statesville,NC,USA,0.0,0.0,0.0
SVS,Stevens Village,Stevens Village,AK,USA,66.00900528,-149.0959153,36.0
SWD,Seward,Seward,AK,USA,60.12693833,-149.4188122,281.0
SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,465.0
SWO,Stillwater Regional,Stillwater,OK,USA,0.0,0.0,219.0
SWT,Seward Municipal,Seward,NE,USA,40.86525806,-97.10931306,0.0
SWW,Avenger,Sweetwater,TX,USA,0.0,0.0,0.0
SXL,Summersville,Summersville,WV,USA,0.0,0.0,0.0
SXP,Sheldon Point,Sheldon Point,AK,USA,62.52055556,-164.8477778,54.0
SXQ,Soldotna,Soldotna,AK,USA,60.47613889,-151.0324444,214.0
SYF,Cheyenne County Municipal,St Francis,KS,USA,0.0,0.0,0.0
SYI,Bomar Field-Shelbyville Municipal,Shelbyville,TN,USA,0.0,0.0,0.0
SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,0.0,0.0,0.0
SYV,Sylvester,Sylvester,GA,USA,31.55851111,-83.89573389,241.0
SZP,Santa Paula,Santa Paula,CA,USA,34.34722167,-119.061215,87.0
SZT,Sandpoint,Sandpoint,ID,USA,48.29965139,-116.5597681,455.0
SZY,Robert Sibley,Selmer,TN,USA,35.20295,-88.49836139,456.0
T00,Chambers County,Anahauac,TX,USA,0.0,0.0,260.0
T03,Tuba City,Tuba City,AZ,USA,0.0,0.0,356.0
T08,Tomahawk Regional,Tomahawk,WI,USA,45.46913889,-89.80569444,61.0
T18,Brooks County,Falfurrias,TX,USA,0.0,0.0,0.0
T28,Lampasas Municipal,Lampasas,TX,USA,31.10672694,-98.19600194,64.0
T35,Cameron Municipal Airpark,Cameron,TX,USA,0.0,0.0,0.0
T36,Paul Pittman Memorial,Tylertown,MS,USA,31.14601111,-90.168145,0.0
T41,La Porte Municipal,La Porte,TX,USA,0.0,0.0,0.0
T44,Trident Basin,Kodiak,AK,USA,57.78083333,-152.3913889,246.0
T47,Kickapoo Downtown Airpark,Wichita Falls,TX,USA,0.0,0.0,0.0
T49,Big Spring McMahon-Wrinkle,Big Spring,TX,USA,0.0,0.0,0.0
T53,Robstown-Nueces County,Robstown,TX,USA,0.0,0.0,0.0
T56,Crockett-Houston County,Crockett,TX,USA,31.30696111,-95.40383056,0.0
T57,Garland Heliport,Garland,TX,USA,0.0,0.0,0.0
T60,Stonewall County,Aspermont,TX,USA,0.0,0.0,0.0
T65,Mid Valley,Weslaco,TX,USA,26.17763889,-97.97305556,16.0
T69,Sinton-San Patricio County,Sinton,TX,USA,0.0,0.0,0.0
T71,Cuero Municipal,Cuero,TX,USA,0.0,0.0,393.0
T72,Hearne Municipal,Hearne,TX,USA,30.87182917,-96.62222639,0.0
T74,Taylor Municipal,Taylor,TX,USA,0.0,0.0,0.0
T78,Liberty Municipal,Liberty,TX,USA,30.07780556,-94.69855556,0.0
T80,Kleberg County,Kingsville,TX,USA,27.55086111,-98.03091833,369.0
T82,Gillespie County,Fredericksburg,TX,USA,0.0,0.0,204.0
T89,Castroville Municipal,Castroville,TX,USA,0.0,0.0,9.0
T90,Chambers County,Winnie/Stowell,TX,USA,0.0,0.0,0.0
T97,Calhoun County,Port Lavaca,TX,USA,0.0,0.0,349.0
TAD,Perry Stokes,Trinidad,CO,USA,0.0,0.0,161.0
TAL,Ralph M Calhoun Memorial,Tanana,AK,USA,65.17439528,-152.1093886,100.0
TAN,Taunton Municipal,Taunton,MA,USA,41.87460139,-71.01687583,373.0
TAZ,Taylorville Municipal,Taylorville,IL,USA,0.0,0.0,440.0
TBN,Forney AAF,Fort Leonard Wood,MO,USA,0.0,0.0,0.0
TBR,Statesboro Municipal,Statesboro,GA,USA,0.0,0.0,0.0
TCC,Tucumcari Municipal,Tucumcari,NM,USA,0.0,0.0,460.0
TCL,Tuscaloosa Municipal,Tuscaloosa,AL,USA,0.0,0.0,340.0
TCS,Truth Or Consequences Municipal,Truth Or Consequences,NM,USA,0.0,0.0,414.0
TCT,Takotna,Takotna,AK,USA,62.99270417,-156.0681903,432.0
TCY,Tracy Municipal,Tracy,CA,USA,37.68910778,-121.4418172,467.0
TDF,Person County,Roxboro,NC,USA,36.28489194,-78.98422694,0.0
TDO,Toledo-Winlock Ed Carlson Memorial,Toledo,WA,USA,46.47709083,-122.80686,450.0
TDZ,Toledo Metcalf,Toledo,OH,USA,0.0,0.0,69.0
TEB,Teterboro,Teterboro,NJ,USA,40.85010139,-74.06083611,491.0
TEL,Perry County Municipal,Tell City,IN,USA,0.0,0.0,0.0
TEW,Mason Jewett,Mason,MI,USA,42.56576833,-84.42321861,13.0
TEX,Telluride Regional,Telluride,CO,USA,0.0,0.0,329.0
TGC,Gibson County,Trenton,TN,USA,0.0,0.0,111.0
TGI,Tangier Island,Tangier,VA,USA,0.0,0.0,0.0
THA,Tullahoma Regional,Tullahoma,TN,USA,0.0,0.0,228.0
THM,Thompson Falls,Thompson Falls,MT,USA,47.57493556,-115.2843164,161.0
THP,Hot Springs County-Thermopolis Municipal,Thermopolis,WY,USA,0.0,0.0,0.0
THV,York,York,PA,USA,0.0,0.0,0.0
TIW,Tacoma Narrows,Tacoma,WA,USA,47.26793111,-122.5780997,77.0
TIX,Space Cost Regional,Titusville,FL,USA,0.0,0.0,115.0
TKA,Talkeetna,Talkeetna,AK,USA,62.3205,-150.0936944,448.0
TKE,Tenakee SPB,Tenakee Springs,AK,USA,57.77965833,-135.2184439,328.0
TKI,McKinney Municipal,McKinney,TX,USA,33.17794778,-96.5905275,141.0
TKX,Kennett Memorial,Kennett,MO,USA,0.0,0.0,448.0
TLH,Tallahassee Regional,Tallahassee,FL,USA,0.0,0.0,254.0
TLR,Mefford,Tulare,CA,USA,36.15630556,-119.3261667,139.0
TLT,Tuluksak,Tuluksak,AK,USA,61.09676222,-160.9684167,442.0
TMA,Henry Tift Myers,Tifton,GA,USA,31.42879528,-83.48787167,0.0
TMB,Kendall-Tamiami Executive,Miami,FL,USA,0.0,0.0,339.0
TNI,West Tinian,Peipeinimaru,CQ,USA,14.99685028,-145.6180383,111.0
TNP,Twentynine Palms,Twentynine Palms,CA,USA,34.13208528,-115.9458319,257.0
TNT,Dade Collier T And T,Miami,FL,USA,25.86180556,-80.897,362.0
TNU,Newton Municipal,Newton,IA,USA,0.0,0.0,105.0
TOA,Zamperini,Torrance,CA,USA,33.8033775,-118.3396,438.0
TOB,Dodge Center,Dodge Center,MN,USA,0.0,0.0,0.0
TOC,"Toccoa, R G Le Tourneau",Toccoa,GA,USA,0.0,0.0,478.0
TOG,Togiak Village,Togiak,AK,USA,59.05284222,-160.3969339,391.0
TOI,Troy Municipal,Troy,AL,USA,0.0,0.0,367.0
TOL,Toledo Express,Toledo,OH,USA,0.0,0.0,0.0
TOP,Philip Billard Municipal,Topeka,KS,USA,0.0,0.0,254.0
TOR,Torrington Muni,Torrington,WY,USA,0.0,0.0,412.0
TPA,Tampa International,Tampa,FL,USA,0.0,0.0,0.0
TPF,Peter O. Knight,Tampa,FL,USA,0.0,0.0,484.0
TPH,Tonopah,Tonopah,NV,USA,38.06020222,-117.0871536,18.0
TPL,Draughon-Miller Central Texas Regional,Temple,TX,USA,31.1525,-97.40777778,387.0
TPO,Port Alsworth,Port Alsworth,AK,USA,60.20433333,-154.3188728,227.0
TQE,Municipal,Tekamah,NE,USA,41.76352778,-96.17794444,287.0
TQH,Tahlequah Municipal,Tahlequah,OK,USA,0.0,0.0,87.0
TQK,Scott City Municipal,Scott City,KS,USA,38.47427778,-100.8849444,333.0
TRI,Tri-Cities Regional,Bristol,TN,USA,0.0,0.0,349.0
TRK,Truckee-Tahoe,Truckee,CA,USA,39.32004222,-120.1395628,207.0
TRL,Terrell Municipal,Terrell,TX,USA,32.71004667,-96.26742306,78.0
TRM,Desert Resorts Regional,Palm Springs,CA,USA,33.62789944,-116.1601194,466.0
TRX,Trenton Municipal,Trenton,MO,USA,0.0,0.0,0.0
TSO,Carroll County-Tolson,Carrollton,OH,USA,0.0,0.0,485.0
TSP,Tehachapi Municipal,Tehachapi,CA,USA,35.13497222,-118.43925,176.0
TT01,Pagan Airstrip,Shomu-Shon,CQ,USA,18.12444444,-145.7686111,331.0
TTA,Sanford-Lee County Regional,Sanford,NC,USA,0.0,0.0,0.0
TTD,Portland-Troutdale,Portland,OR,USA,45.54936889,-122.4012519,243.0
TTF,Monroe Custer,Monroe,MI,USA,41.93990639,-83.43468306,0.0
TTN,Trenton-Mercer County,Trenton,NJ,USA,40.27669111,-74.81346833,217.0
TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167,313.0
TUP,Tupelo Municipal,Tupelo,MS,USA,0.0,0.0,451.0
TUS,Tucson International,Tucson,AZ,USA,0.0,0.0,109.0
TVB,Cabool Memorial,Cabool,MO,USA,0.0,0.0,357.0
TVC,Cherry Capital,Traverse City,MI,USA,0.0,0.0,481.0
TVF,Thief River Falls Regional,Thief River Falls,MN,USA,0.0,0.0,0.0
TVI,Thomasville Municipal,Thomasville,GA,USA,0.0,0.0,0.0
TVK,Centerville Municipal,Centerville,IA,USA,0.0,0.0,0.0
TVL,Lake Tahoe,South Lake Tahoe,CA,USA,38.89388167,-119.9953347,106.0
TVR,Vicksburg Tallulah Regional,Tallulah,LA,USA,32.35160639,-91.02768917,0.0
TVY,Tooele Valley,Tooele,UT,USA,0.0,0.0,67.0
TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,0.0,0.0,143.0
TWM,Richard B. Helgeson,Two Harbors,MN,USA,47.049225,-91.74514167,0.0
TXK,Texarkana Regional-Webb,Texarkana,AR,USA,0.0,0.0,381.0
TYL,Taylor,Taylor,AZ,USA,0.0,0.0,0.0
TYQ,Indianapolis Terry,Indianapolis,IN,USA,0.0,0.0,55.0
TYR,Tyler Pounds,Tyler,TX,USA,32.35413889,-95.40238611,245.0
TYS,McGhee-Tyson,Knoxville,TN,USA,0.0,0.0,196.0
TZR,Bolton,Columbus,OH,USA,0.0,0.0,0.0
TZT,Belle Plaine Municipal,Belle Plaine,IA,USA,0.0,0.0,0.0
TZV,Tompkinsville-Monroe County,Tompkinsville,KY,USA,0.0,0.0,269.0
U02,McCarley,Blackfoot,ID,USA,0.0,0.0,0.0
U03,Buhl Municipal,Buhl,ID,USA,0.0,0.0,179.0
U05,Riddick,Philipsburg,MT,USA,0.0,0.0,0.0
U08,Perkins,Overton,NV,USA,0.0,0.0,192.0
U10,Preston,Preston,ID,USA,42.10690806,-111.9125389,411.0
U14,Nephi Municipal,Nephi,UT,USA,0.0,0.0,59.0
U25,Dubois Municipal,Dubois,WY,USA,0.0,0.0,0.0
U30,Temple Bar,Temple Bar,AZ,USA,0.0,0.0,213.0
U34,Green River Muni,Green River,UT,USA,0.0,0.0,0.0
U36,Aberdeen Municipal,Aberdeen,ID,USA,0.0,0.0,0.0
U42,Salt Lake City Municipal 2,Salt Lake City,UT,USA,40.61954,-111.9928858,415.0
U43,Monticello,Monticello,UT,USA,37.937215,-109.3465053,0.0
U52,Beaver Municipal,Beaver,UT,USA,0.0,0.0,0.0
U55,Panguitch Municipal,Panguitch,UT,USA,0.0,0.0,461.0
U59,Driggs-Reed Memorial,Driggs,ID,USA,0.0,0.0,310.0
U68,North Big Horn County,Cowley/Lovell/Byron,WY,USA,0.0,0.0,0.0
U69,Duchesne Municipal,Duchesne,UT,USA,40.19190167,-110.3809886,83.0
U70,Cascade,Cascade,ID,USA,44.4937825,-116.0162422,105.0
U76,Mountain Home Municipal,Mountain Home,ID,USA,43.13125278,-115.7295944,245.0
U77,Spanish Fork-Springville,Spanish Fork,UT,USA,40.14162139,-111.6613125,0.0
U82,Council Municipal,Council,ID,USA,44.7498875,-116.4468092,436.0
U96,Cal Black Memorial,Halls Crossing,UT,USA,37.44221444,-110.5695836,287.0
UAO,Aurora State,Aurora,OR,USA,45.24713889,-122.7700556,412.0
UBE,Cumberland Municipal,Cumberland,WI,USA,0.0,0.0,0.0
UBS,Columbus-Lowndes County,Columbus,MS,USA,0.0,0.0,0.0
UBX,Cuba Municipal,Cuba,MO,USA,0.0,0.0,333.0
UCA,Oneida Cty,Utica,NY,USA,0.0,0.0,0.0
UCP,New Castle Muni,New Castle,PA,USA,0.0,0.0,0.0
UCY,Everett-Stewart,Union City,TN,USA,0.0,0.0,293.0
UDD,Bermuda Dunes,Palm Springs,CA,USA,33.7484375,-116.2748133,451.0
UDG,Darlington County,Darlington,SC,USA,0.0,0.0,0.0
UES,Waukesha County,Waukesha,WI,USA,0.0,0.0,0.0
UGN,Waukegan Regional,Chicago/Waukegan,IL,USA,0.0,0.0,206.0
UIL,Quillayute,Forks,WA,USA,47.93714444,-124.5612497,448.0
UIN,Quincy Municipal-Baldwin,Quincy,IL,USA,0.0,0.0,0.0
UIZ,Berz-Macomb,Utica,MI,USA,0.0,0.0,169.0
UKF,Wilkes County,North Wilkesboro,NC,USA,0.0,0.0,422.0
UKI,Ukiah Municipal,Ukiah,CA,USA,39.12595722,-123.200855,103.0
UKL,Coffey County,Burlington,KS,USA,0.0,0.0,0.0
UKT,Quakertown,Quakertown,PA,USA,0.0,0.0,0.0
ULM,New Ulm Municipal,New Ulm,MN,USA,0.0,0.0,251.0
ULS,Ulysses,Ulysses,KS,USA,0.0,0.0,0.0
UMP,Indianapolis Metropolitan,Indianapolis,IN,USA,0.0,0.0,128.0
UNI,Ohio University,Athens/Albany,OH,USA,0.0,0.0,0.0
UNK,Unalakleet,Unalakleet,AK,USA,63.88835917,-160.7989517,445.0
UNO,West Plains Municipal,West Plains,MO,USA,0.0,0.0,0.0
UNU,Dodge County,Juneau,WI,USA,0.0,0.0,281.0
UNV,University Park,State College,PA,USA,40.84927778,-77.84869444,0.0
UOS,Franklin County,Sewanee,TN,USA,0.0,0.0,268.0
UOX,University-Oxford,Oxford,MS,USA,0.0,0.0,48.0
UPP,Upolu,Hawi,HI,USA,20.26525583,-155.8599875,220.0
USE,Fulton County,Wauseon,OH,USA,0.0,0.0,0.0
UTS,Huntsville Municipal,Huntsville,TX,USA,0.0,0.0,98.0
UUO,Willow,Willow,AK,USA,61.75441667,-150.0516639,403.0
UUU,Newport State,Newport,RI,USA,41.53243972,-71.28154389,354.0
UUV,Sullivan Regional,Sullivan,MO,USA,0.0,0.0,0.0
UVA,Garner,Uvalde,TX,USA,0.0,0.0,0.0
UWL,New Castle-Henry Co,New Castle,IN,USA,39.87585167,-85.32646806,0.0
UYF,Madison County,London,OH,USA,0.0,0.0,214.0
UZA,Rock Hill Municipal/Bryant,Rock Hill,SC,USA,0.0,0.0,0.0
VAK,Chevak,Chevak,AK,USA,61.53363583,-165.5837322,28.0
VAY,South Jersey Reg,Mount Holly,NJ,USA,39.94289056,-74.84571944,318.0
VBT,Bentonville Municipal,Bentonville,AR,USA,0.0,0.0,167.0
VCB,Nut Tree,Vacaville,CA,USA,38.37675167,-121.962455,303.0
VCT,Victoria Regional,Victoria,TX,USA,28.85255556,-96.91848722,0.0
VCV,Southern California Logistic,Victorville,CA,USA,34.593225,-117.3794667,270.0
VDI,Vidalia Municipal,Vidalia,GA,USA,32.19255556,-82.37194444,0.0
VDZ,Valdez,Valdez,AK,USA,61.13395028,-146.24836,250.0
VEE,Venetie,Venetie,AK,USA,67.02269444,-146.4137753,255.0
VEL,Vernal,Vernal,UT,USA,0.0,0.0,485.0
VER,Jesse Viertel Memorial,Boonville,MO,USA,38.94577556,-92.68277139,0.0
VES,Darke County,Versailles,OH,USA,0.0,0.0,0.0
VGT,North Las Vegas,Las Vegas,NV,USA,36.21166667,-115.19575,450.0
VHN,Culberson County,Van Horn,TX,USA,0.0,0.0,0.0
VIH,Rolla National,Rolla/Vichy,MO,USA,0.0,0.0,81.0
VIQ,Neillsville Municipal,Neillsville,WI,USA,0.0,0.0,449.0
VIS,Visalia Municipal,Visalia,CA,USA,36.31866667,-119.3928889,361.0
VJI,Virginia Highlands,Abingdon,VA,USA,36.68711028,-82.03333583,0.0
VLA,Vandalia Municipal,Vandalia,IL,USA,0.0,0.0,224.0
VLD,Valdosta Regional,Valdosta,GA,USA,30.7825,-83.27672222,409.0
VMR,Harold Davidson,Vermillion,SD,USA,42.76528917,-96.93425472,0.0
VNC,Venice Municipal,Venice,FL,USA,27.07161111,-82.44033333,321.0
VNW,Van Wert County,Van Wert,OH,USA,0.0,0.0,180.0
VNY,Van Nuys,Van Nuys,CA,USA,34.20980972,-118.4899733,234.0
VPC,Cartersville,Cartersville,GA,USA,0.0,0.0,0.0
VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48325,-86.5254,0.0
VPZ,Porter County Municipal,Valparaiso,IN,USA,0.0,0.0,0.0
VQQ,Cecil,Jacksonville,FL,USA,0.0,0.0,417.0
VQS,Antonio Rivera Rodriguez,Isla De Vieques,PR,USA,18.13551806,-65.49182583,265.0
VRB,Vero Beach Municipal,Vero Beach,FL,USA,0.0,0.0,420.0
VSF,Springfield State/Hartness,Springfield,VT,USA,43.34362889,-72.5173125,246.0
VTA,Newark-Heath,Newark,OH,USA,40.024675,-82.46182194,0.0
VTI,Vinton Veterans Memorial Airpark,Vinton,IA,USA,0.0,0.0,0.0
VTN,Miller,Valentine,NE,USA,0.0,0.0,396.0
VUJ,Stanly County,Albemarle,NC,USA,0.0,0.0,403.0
VUO,Pearson Airpark,Vancouver,WA,USA,45.6204525,-122.6564883,115.0
VVV,Ortonville Municipal,Ortonville,MN,USA,0.0,0.0,225.0
VYS,Illinois Valley Regional,Peru/Lasalle,IL,USA,0.0,0.0,255.0
W04,Ocean Shores Municipal,Ocean Shores,WA,USA,47.00369806,-124.143785,234.0
W05,Gettysburg  & Travel Center,Gettysburg,PA,USA,0.0,0.0,0.0
W11,Menomonie Municipal - Score,Menomonie,WI,USA,44.89234639,-91.86777944,0.0
W22,Upshur County Regional,Buckhannon,WV,USA,39.00035833,-80.27392778,308.0
W29,Bay Bridge Industrial,Stevensville,MD,USA,38.97638889,-76.32963889,0.0
W31,Lunenburg County,Kenbridge,VA,USA,0.0,0.0,309.0
W33,Friday Harbor,Friday Harbor,WA,USA,48.53732194,-123.0096236,384.0
W40,Mt Olive Municipal,Mt Olive,NC,USA,0.0,0.0,75.0
W41,Crisfield Municipal,Crisfield,MD,USA,0.0,0.0,188.0
W44,Asheboro Municipal,Asheboro,NC,USA,0.0,0.0,0.0
W45,Luray Caverns,Luray,VA,USA,0.0,0.0,0.0
W66,Warrenton-Fauquier,Warrenton,VA,USA,38.58704667,-77.71138389,217.0
W78,William M Tuck,South Boston,VA,USA,0.0,0.0,449.0
W95,Ocracoke Island,Ocracoke,NC,USA,0.0,0.0,0.0
W96,New Kent County,Quinton,VA,USA,37.50320139,-77.12552694,0.0
W97,Middle Peninsula Regional,West Point,VA,USA,37.52122778,-76.7646825,55.0
W99,Grant County,Petersburg,WV,USA,0.0,0.0,0.0
WA10,Grove,Camas/Washougal,WA,USA,45.62777778,-122.4041667,28.0
WA21,Grand Coulee Dam,Electric City,WA,USA,47.92348361,-119.0805789,160.0
WA31,Whidbey Air Park,Langley,WA,USA,48.01814917,-122.4384789,140.0
WA43,Odessa Municipal,Odessa,WA,USA,47.3582025,-118.6733264,197.0
WAY,Greene Cty,Waynesburg,PA,USA,0.0,0.0,0.0
WBB,Stebbins,Stebbins,AK,USA,63.51591972,-162.2827394,338.0
WBQ,Beaver,Beaver,AK,USA,66.36155056,-147.4012186,369.0
